tier,division,match_id
GRANDMASTERS,GR,NA1_4583963398
GRANDMASTERS,GR,NA1_4590130591
GRANDMASTERS,GR,NA1_4590111497
GRANDMASTERS,GR,NA1_4590084702
GRANDMASTERS,GR,NA1_4589143128
GRANDMASTERS,GR,NA1_4589079149
GRANDMASTERS,GR,NA1_4588617680
GRANDMASTERS,GR,NA1_4588625895
GRANDMASTERS,GR,NA1_4588601244
GRANDMASTERS,GR,NA1_4588592241
GRANDMASTERS,GR,NA1_4588566728
GRANDMASTERS,GR,NA1_4588557515
GRANDMASTERS,GR,NA1_4588543256
GRANDMASTERS,GR,NA1_4587729323
GRANDMASTERS,GR,NA1_4587709470
GRANDMASTERS,GR,NA1_4587699231
GRANDMASTERS,GR,NA1_4587686897
GRANDMASTERS,GR,NA1_4587660638
GRANDMASTERS,GR,NA1_4587636893
GRANDMASTERS,GR,NA1_4587602087
GRANDMASTERS,GR,NA1_4587190764
GRANDMASTERS,GR,NA1_4585898946
GRANDMASTERS,GR,NA1_4585871716
GRANDMASTERS,GR,NA1_4585865233
GRANDMASTERS,GR,NA1_4585848134
GRANDMASTERS,GR,NA1_4585788095
GRANDMASTERS,GR,NA1_4585748647
GRANDMASTERS,GR,NA1_4585092670
GRANDMASTERS,GR,NA1_4585085946
GRANDMASTERS,GR,NA1_4585058110
GRANDMASTERS,GR,NA1_4584898100
GRANDMASTERS,GR,NA1_4584850611
GRANDMASTERS,GR,NA1_4584818386
GRANDMASTERS,GR,NA1_4584773464
GRANDMASTERS,GR,NA1_4584711304
GRANDMASTERS,GR,NA1_4584153172
GRANDMASTERS,GR,NA1_4584118832
GRANDMASTERS,GR,NA1_4584071870
GRANDMASTERS,GR,NA1_4584021059
GRANDMASTERS,GR,NA1_4583977665
GRANDMASTERS,GR,NA1_4583510323
GRANDMASTERS,GR,NA1_4583504446
GRANDMASTERS,GR,NA1_4583496423
GRANDMASTERS,GR,NA1_4583484679
GRANDMASTERS,GR,NA1_4583473559
GRANDMASTERS,GR,NA1_4583465449
GRANDMASTERS,GR,NA1_4583057212
GRANDMASTERS,GR,NA1_4583042686
GRANDMASTERS,GR,NA1_4583019209
GRANDMASTERS,GR,NA1_4582990447
GRANDMASTERS,GR,NA1_4582033381
GRANDMASTERS,GR,NA1_4585627683
GRANDMASTERS,GR,NA1_4585581484
GRANDMASTERS,GR,NA1_4585558084
GRANDMASTERS,GR,NA1_4585511758
GRANDMASTERS,GR,NA1_4585473141
GRANDMASTERS,GR,NA1_4585424307
GRANDMASTERS,GR,NA1_4585392968
GRANDMASTERS,GR,NA1_4585364527
GRANDMASTERS,GR,NA1_4585351753
GRANDMASTERS,GR,NA1_4585275364
GRANDMASTERS,GR,NA1_4585242246
GRANDMASTERS,GR,NA1_4585238813
GRANDMASTERS,GR,NA1_4585187278
GRANDMASTERS,GR,NA1_4585174270
GRANDMASTERS,GR,NA1_4584856366
GRANDMASTERS,GR,NA1_4584773464
GRANDMASTERS,GR,NA1_4584496030
GRANDMASTERS,GR,NA1_4584142325
GRANDMASTERS,GR,NA1_4584135892
GRANDMASTERS,GR,NA1_4584087644
GRANDMASTERS,GR,NA1_4584041689
GRANDMASTERS,GR,NA1_4584013082
GRANDMASTERS,GR,NA1_4583962098
GRANDMASTERS,GR,NA1_4583937016
GRANDMASTERS,GR,NA1_4583889349
GRANDMASTERS,GR,NA1_4583860374
GRANDMASTERS,GR,NA1_4583750498
GRANDMASTERS,GR,NA1_4583726647
GRANDMASTERS,GR,NA1_4583693193
GRANDMASTERS,GR,NA1_4583671654
GRANDMASTERS,GR,NA1_4583639717
GRANDMASTERS,GR,NA1_4583632076
GRANDMASTERS,GR,NA1_4583608473
GRANDMASTERS,GR,NA1_4583596256
GRANDMASTERS,GR,NA1_4583401155
GRANDMASTERS,GR,NA1_4583356724
GRANDMASTERS,GR,NA1_4583318699
GRANDMASTERS,GR,NA1_4583282060
GRANDMASTERS,GR,NA1_4583245521
GRANDMASTERS,GR,NA1_4583210111
GRANDMASTERS,GR,NA1_4583165391
GRANDMASTERS,GR,NA1_4583102781
GRANDMASTERS,GR,NA1_4583061998
GRANDMASTERS,GR,NA1_4583026141
GRANDMASTERS,GR,NA1_4582248492
GRANDMASTERS,GR,NA1_4582093470
GRANDMASTERS,GR,NA1_4582068542
GRANDMASTERS,GR,NA1_4582032664
GRANDMASTERS,GR,NA1_4580849668
GRANDMASTERS,GR,NA1_4579554651
GRANDMASTERS,GR,NA1_4590135995
GRANDMASTERS,GR,NA1_4590116326
GRANDMASTERS,GR,NA1_4590102844
GRANDMASTERS,GR,NA1_4590052701
GRANDMASTERS,GR,NA1_4590033915
GRANDMASTERS,GR,NA1_4589636243
GRANDMASTERS,GR,NA1_4589332333
GRANDMASTERS,GR,NA1_4589318868
GRANDMASTERS,GR,NA1_4589298196
GRANDMASTERS,GR,NA1_4589268910
GRANDMASTERS,GR,NA1_4588554487
GRANDMASTERS,GR,NA1_4588531277
GRANDMASTERS,GR,NA1_4587614452
GRANDMASTERS,GR,NA1_4587373270
GRANDMASTERS,GR,NA1_4587249740
GRANDMASTERS,GR,NA1_4587215048
GRANDMASTERS,GR,NA1_4586674560
GRANDMASTERS,GR,NA1_4586652143
GRANDMASTERS,GR,NA1_4586603389
GRANDMASTERS,GR,NA1_4586540966
GRANDMASTERS,GR,NA1_4586230181
GRANDMASTERS,GR,NA1_4586196329
GRANDMASTERS,GR,NA1_4586180802
GRANDMASTERS,GR,NA1_4585863916
GRANDMASTERS,GR,NA1_4585825882
GRANDMASTERS,GR,NA1_4585429681
GRANDMASTERS,GR,NA1_4585394382
GRANDMASTERS,GR,NA1_4585368930
GRANDMASTERS,GR,NA1_4584718124
GRANDMASTERS,GR,NA1_4584626742
GRANDMASTERS,GR,NA1_4584576187
GRANDMASTERS,GR,NA1_4584205340
GRANDMASTERS,GR,NA1_4583764517
GRANDMASTERS,GR,NA1_4583741689
GRANDMASTERS,GR,NA1_4583420481
GRANDMASTERS,GR,NA1_4583413809
GRANDMASTERS,GR,NA1_4583381833
GRANDMASTERS,GR,NA1_4583350446
GRANDMASTERS,GR,NA1_4583318321
GRANDMASTERS,GR,NA1_4583259915
GRANDMASTERS,GR,NA1_4583211326
GRANDMASTERS,GR,NA1_4583163274
GRANDMASTERS,GR,NA1_4583130335
GRANDMASTERS,GR,NA1_4581576661
GRANDMASTERS,GR,NA1_4581562345
GRANDMASTERS,GR,NA1_4581525776
GRANDMASTERS,GR,NA1_4581466004
GRANDMASTERS,GR,NA1_4581417537
GRANDMASTERS,GR,NA1_4581383561
GRANDMASTERS,GR,NA1_4581342744
GRANDMASTERS,GR,NA1_4585412902
GRANDMASTERS,GR,NA1_4584988669
GRANDMASTERS,GR,NA1_4584968211
GRANDMASTERS,GR,NA1_4584923612
GRANDMASTERS,GR,NA1_4584885323
GRANDMASTERS,GR,NA1_4584849968
GRANDMASTERS,GR,NA1_4584628815
GRANDMASTERS,GR,NA1_4584594374
GRANDMASTERS,GR,NA1_4584571148
GRANDMASTERS,GR,NA1_4584541690
GRANDMASTERS,GR,NA1_4584517573
GRANDMASTERS,GR,NA1_4584478216
GRANDMASTERS,GR,NA1_4584464931
GRANDMASTERS,GR,NA1_4584439690
GRANDMASTERS,GR,NA1_4584434789
GRANDMASTERS,GR,NA1_4584417889
GRANDMASTERS,GR,NA1_4584399819
GRANDMASTERS,GR,NA1_4584386762
GRANDMASTERS,GR,NA1_4583611026
GRANDMASTERS,GR,NA1_4583597277
GRANDMASTERS,GR,NA1_4583586281
GRANDMASTERS,GR,NA1_4583353857
GRANDMASTERS,GR,NA1_4583307407
GRANDMASTERS,GR,NA1_4583274288
GRANDMASTERS,GR,NA1_4583240711
GRANDMASTERS,GR,NA1_4583178014
GRANDMASTERS,GR,NA1_4583140127
GRANDMASTERS,GR,NA1_4583105140
GRANDMASTERS,GR,NA1_4583075485
GRANDMASTERS,GR,NA1_4583057877
GRANDMASTERS,GR,NA1_4583025825
GRANDMASTERS,GR,NA1_4582999753
GRANDMASTERS,GR,NA1_4582964180
GRANDMASTERS,GR,NA1_4582910943
GRANDMASTERS,GR,NA1_4582878276
GRANDMASTERS,GR,NA1_4582838867
GRANDMASTERS,GR,NA1_4582804565
GRANDMASTERS,GR,NA1_4582771571
GRANDMASTERS,GR,NA1_4582762761
GRANDMASTERS,GR,NA1_4582731656
GRANDMASTERS,GR,NA1_4582713631
GRANDMASTERS,GR,NA1_4582707239
GRANDMASTERS,GR,NA1_4582694240
GRANDMASTERS,GR,NA1_4582466133
GRANDMASTERS,GR,NA1_4582434281
GRANDMASTERS,GR,NA1_4582378877
GRANDMASTERS,GR,NA1_4582350977
GRANDMASTERS,GR,NA1_4582297168
GRANDMASTERS,GR,NA1_4582226324
GRANDMASTERS,GR,NA1_4582193486
GRANDMASTERS,GR,NA1_4590032660
GRANDMASTERS,GR,NA1_4589945732
GRANDMASTERS,GR,NA1_4589276484
GRANDMASTERS,GR,NA1_4588614419
GRANDMASTERS,GR,NA1_4588601226
GRANDMASTERS,GR,NA1_4588589263
GRANDMASTERS,GR,NA1_4588575257
GRANDMASTERS,GR,NA1_4586738286
GRANDMASTERS,GR,NA1_4586721408
GRANDMASTERS,GR,NA1_4585036448
GRANDMASTERS,GR,NA1_4584821860
GRANDMASTERS,GR,NA1_4584773420
GRANDMASTERS,GR,NA1_4584635290
GRANDMASTERS,GR,NA1_4584615036
GRANDMASTERS,GR,NA1_4584580183
GRANDMASTERS,GR,NA1_4584558259
GRANDMASTERS,GR,NA1_4584534177
GRANDMASTERS,GR,NA1_4584512074
GRANDMASTERS,GR,NA1_4584460271
GRANDMASTERS,GR,NA1_4584031374
GRANDMASTERS,GR,NA1_4583989841
GRANDMASTERS,GR,NA1_4583946032
GRANDMASTERS,GR,NA1_4583907680
GRANDMASTERS,GR,NA1_4583730134
GRANDMASTERS,GR,NA1_4583713157
GRANDMASTERS,GR,NA1_4583695108
GRANDMASTERS,GR,NA1_4583675710
GRANDMASTERS,GR,NA1_4583661482
GRANDMASTERS,GR,NA1_4583150058
GRANDMASTERS,GR,NA1_4583101669
GRANDMASTERS,GR,NA1_4583091900
GRANDMASTERS,GR,NA1_4583053906
GRANDMASTERS,GR,NA1_4582999040
GRANDMASTERS,GR,NA1_4582870105
GRANDMASTERS,GR,NA1_4582836449
GRANDMASTERS,GR,NA1_4582813358
GRANDMASTERS,GR,NA1_4582793611
GRANDMASTERS,GR,NA1_4582765330
GRANDMASTERS,GR,NA1_4582739046
GRANDMASTERS,GR,NA1_4582352267
GRANDMASTERS,GR,NA1_4582303511
GRANDMASTERS,GR,NA1_4582261620
GRANDMASTERS,GR,NA1_4582223511
GRANDMASTERS,GR,NA1_4581940557
GRANDMASTERS,GR,NA1_4581875242
GRANDMASTERS,GR,NA1_4581838340
GRANDMASTERS,GR,NA1_4581815201
GRANDMASTERS,GR,NA1_4581776712
GRANDMASTERS,GR,NA1_4581313356
GRANDMASTERS,GR,NA1_4581247263
GRANDMASTERS,GR,NA1_4578741775
GRANDMASTERS,GR,NA1_4578219961
GRANDMASTERS,GR,NA1_4578202405
GRANDMASTERS,GR,NA1_4577312199
GRANDMASTERS,GR,NA1_4577298095
GRANDMASTERS,GR,NA1_4577279647
GRANDMASTERS,GR,NA1_4577258626
GRANDMASTERS,GR,NA1_4577244041
GRANDMASTERS,GR,NA1_4577224150
GRANDMASTERS,GR,NA1_4577206777
GRANDMASTERS,GR,NA1_4577179008
GRANDMASTERS,GR,NA1_4577090865
GRANDMASTERS,GR,NA1_4577030287
GRANDMASTERS,GR,NA1_4576983625
GRANDMASTERS,GR,NA1_4576752377
GRANDMASTERS,GR,NA1_4576515863
GRANDMASTERS,GR,NA1_4576502581
GRANDMASTERS,GR,NA1_4576502181
GRANDMASTERS,GR,NA1_4576495506
GRANDMASTERS,GR,NA1_4576486458
GRANDMASTERS,GR,NA1_4576469729
GRANDMASTERS,GR,NA1_4576439064
GRANDMASTERS,GR,NA1_4576413737
GRANDMASTERS,GR,NA1_4576375589
GRANDMASTERS,GR,NA1_4576349139
GRANDMASTERS,GR,NA1_4576309341
GRANDMASTERS,GR,NA1_4576166803
GRANDMASTERS,GR,NA1_4576120162
GRANDMASTERS,GR,NA1_4576085433
GRANDMASTERS,GR,NA1_4576051611
GRANDMASTERS,GR,NA1_4575319775
GRANDMASTERS,GR,NA1_4575260613
GRANDMASTERS,GR,NA1_4575230283
GRANDMASTERS,GR,NA1_4575191873
GRANDMASTERS,GR,NA1_4575144843
GRANDMASTERS,GR,NA1_4575111029
GRANDMASTERS,GR,NA1_4575067663
GRANDMASTERS,GR,NA1_4575039623
GRANDMASTERS,GR,NA1_4575020583
GRANDMASTERS,GR,NA1_4574992463
GRANDMASTERS,GR,NA1_4574294545
GRANDMASTERS,GR,NA1_4574246494
GRANDMASTERS,GR,NA1_4574212735
GRANDMASTERS,GR,NA1_4573905160
GRANDMASTERS,GR,NA1_4573883854
GRANDMASTERS,GR,NA1_4573332453
GRANDMASTERS,GR,NA1_4573275807
GRANDMASTERS,GR,NA1_4572229866
GRANDMASTERS,GR,NA1_4568857356
GRANDMASTERS,GR,NA1_4568822806
GRANDMASTERS,GR,NA1_4590057310
GRANDMASTERS,GR,NA1_4589468049
GRANDMASTERS,GR,NA1_4589460988
GRANDMASTERS,GR,NA1_4589452971
GRANDMASTERS,GR,NA1_4589444774
GRANDMASTERS,GR,NA1_4589420371
GRANDMASTERS,GR,NA1_4589411434
GRANDMASTERS,GR,NA1_4589397531
GRANDMASTERS,GR,NA1_4589389892
GRANDMASTERS,GR,NA1_4589370945
GRANDMASTERS,GR,NA1_4589336200
GRANDMASTERS,GR,NA1_4589318868
GRANDMASTERS,GR,NA1_4589285001
GRANDMASTERS,GR,NA1_4589248774
GRANDMASTERS,GR,NA1_4588633329
GRANDMASTERS,GR,NA1_4588628240
GRANDMASTERS,GR,NA1_4588625895
GRANDMASTERS,GR,NA1_4588603903
GRANDMASTERS,GR,NA1_4587436214
GRANDMASTERS,GR,NA1_4587383440
GRANDMASTERS,GR,NA1_4587336679
GRANDMASTERS,GR,NA1_4587296183
GRANDMASTERS,GR,NA1_4587274102
GRANDMASTERS,GR,NA1_4587249740
GRANDMASTERS,GR,NA1_4587200109
GRANDMASTERS,GR,NA1_4587171362
GRANDMASTERS,GR,NA1_4587118687
GRANDMASTERS,GR,NA1_4587110112
GRANDMASTERS,GR,NA1_4587065288
GRANDMASTERS,GR,NA1_4586179877
GRANDMASTERS,GR,NA1_4585936523
GRANDMASTERS,GR,NA1_4585896899
GRANDMASTERS,GR,NA1_4585870040
GRANDMASTERS,GR,NA1_4585457390
GRANDMASTERS,GR,NA1_4585430676
GRANDMASTERS,GR,NA1_4585419006
GRANDMASTERS,GR,NA1_4585384831
GRANDMASTERS,GR,NA1_4584452005
GRANDMASTERS,GR,NA1_4584436087
GRANDMASTERS,GR,NA1_4584418085
GRANDMASTERS,GR,NA1_4584398583
GRANDMASTERS,GR,NA1_4584393986
GRANDMASTERS,GR,NA1_4584381926
GRANDMASTERS,GR,NA1_4584365584
GRANDMASTERS,GR,NA1_4584362037
GRANDMASTERS,GR,NA1_4584348444
GRANDMASTERS,GR,NA1_4584336651
GRANDMASTERS,GR,NA1_4584330487
GRANDMASTERS,GR,NA1_4584319441
GRANDMASTERS,GR,NA1_4584324844
GRANDMASTERS,GR,NA1_4589795229
GRANDMASTERS,GR,NA1_4589753350
GRANDMASTERS,GR,NA1_4589733879
GRANDMASTERS,GR,NA1_4589710995
GRANDMASTERS,GR,NA1_4589683138
GRANDMASTERS,GR,NA1_4589653900
GRANDMASTERS,GR,NA1_4589625781
GRANDMASTERS,GR,NA1_4589604930
GRANDMASTERS,GR,NA1_4589586810
GRANDMASTERS,GR,NA1_4589566118
GRANDMASTERS,GR,NA1_4589535685
GRANDMASTERS,GR,NA1_4589486804
GRANDMASTERS,GR,NA1_4589477008
GRANDMASTERS,GR,NA1_4589468026
GRANDMASTERS,GR,NA1_4589460988
GRANDMASTERS,GR,NA1_4589447464
GRANDMASTERS,GR,NA1_4588856819
GRANDMASTERS,GR,NA1_4588830955
GRANDMASTERS,GR,NA1_4588799700
GRANDMASTERS,GR,NA1_4588779668
GRANDMASTERS,GR,NA1_4588698870
GRANDMASTERS,GR,NA1_4588633329
GRANDMASTERS,GR,NA1_4588626591
GRANDMASTERS,GR,NA1_4588123694
GRANDMASTERS,GR,NA1_4588096671
GRANDMASTERS,GR,NA1_4588071126
GRANDMASTERS,GR,NA1_4588052895
GRANDMASTERS,GR,NA1_4588027774
GRANDMASTERS,GR,NA1_4587985952
GRANDMASTERS,GR,NA1_4587967921
GRANDMASTERS,GR,NA1_4587807646
GRANDMASTERS,GR,NA1_4587805919
GRANDMASTERS,GR,NA1_4587778713
GRANDMASTERS,GR,NA1_4587740487
GRANDMASTERS,GR,NA1_4587725627
GRANDMASTERS,GR,NA1_4587687920
GRANDMASTERS,GR,NA1_4587654555
GRANDMASTERS,GR,NA1_4587619375
GRANDMASTERS,GR,NA1_4587081366
GRANDMASTERS,GR,NA1_4587061794
GRANDMASTERS,GR,NA1_4587034099
GRANDMASTERS,GR,NA1_4587013010
GRANDMASTERS,GR,NA1_4586989631
GRANDMASTERS,GR,NA1_4586967639
GRANDMASTERS,GR,NA1_4586961767
GRANDMASTERS,GR,NA1_4586924550
GRANDMASTERS,GR,NA1_4586907704
GRANDMASTERS,GR,NA1_4586899126
GRANDMASTERS,GR,NA1_4586891745
GRANDMASTERS,GR,NA1_4586877056
GRANDMASTERS,GR,NA1_4588797806
GRANDMASTERS,GR,NA1_4588775279
GRANDMASTERS,GR,NA1_4588751717
GRANDMASTERS,GR,NA1_4588743850
GRANDMASTERS,GR,NA1_4588727576
GRANDMASTERS,GR,NA1_4588722128
GRANDMASTERS,GR,NA1_4588699422
GRANDMASTERS,GR,NA1_4588684575
GRANDMASTERS,GR,NA1_4588675072
GRANDMASTERS,GR,NA1_4588662793
GRANDMASTERS,GR,NA1_4588656026
GRANDMASTERS,GR,NA1_4588645961
GRANDMASTERS,GR,NA1_4588629622
GRANDMASTERS,GR,NA1_4588633024
GRANDMASTERS,GR,NA1_4588605603
GRANDMASTERS,GR,NA1_4588608930
GRANDMASTERS,GR,NA1_4588596778
GRANDMASTERS,GR,NA1_4585946405
GRANDMASTERS,GR,NA1_4585867024
GRANDMASTERS,GR,NA1_4583503729
GRANDMASTERS,GR,NA1_4583495468
GRANDMASTERS,GR,NA1_4583488884
GRANDMASTERS,GR,NA1_4583467730
GRANDMASTERS,GR,NA1_4583450096
GRANDMASTERS,GR,NA1_4583421275
GRANDMASTERS,GR,NA1_4583396366
GRANDMASTERS,GR,NA1_4583284850
GRANDMASTERS,GR,NA1_4583248284
GRANDMASTERS,GR,NA1_4583199719
GRANDMASTERS,GR,NA1_4582636771
GRANDMASTERS,GR,NA1_4582620082
GRANDMASTERS,GR,NA1_4582606254
GRANDMASTERS,GR,NA1_4582596491
GRANDMASTERS,GR,NA1_4582595827
GRANDMASTERS,GR,NA1_4582580270
GRANDMASTERS,GR,NA1_4582563438
GRANDMASTERS,GR,NA1_4582554229
GRANDMASTERS,GR,NA1_4582536535
GRANDMASTERS,GR,NA1_4581089185
GRANDMASTERS,GR,NA1_4577372042
GRANDMASTERS,GR,NA1_4577365765
GRANDMASTERS,GR,NA1_4577350298
GRANDMASTERS,GR,NA1_4577337533
GRANDMASTERS,GR,NA1_4577336912
GRANDMASTERS,GR,NA1_4577322991
GRANDMASTERS,GR,NA1_4577312047
GRANDMASTERS,GR,NA1_4577308798
GRANDMASTERS,GR,NA1_4577283531
GRANDMASTERS,GR,NA1_4577280855
GRANDMASTERS,GR,NA1_4577256092
GRANDMASTERS,GR,NA1_4590160309
GRANDMASTERS,GR,NA1_4590140356
GRANDMASTERS,GR,NA1_4589278812
GRANDMASTERS,GR,NA1_4589254770
GRANDMASTERS,GR,NA1_4586326314
GRANDMASTERS,GR,NA1_4586298789
GRANDMASTERS,GR,NA1_4586270755
GRANDMASTERS,GR,NA1_4586244116
GRANDMASTERS,GR,NA1_4586163814
GRANDMASTERS,GR,NA1_4586133674
GRANDMASTERS,GR,NA1_4586061371
GRANDMASTERS,GR,NA1_4586043390
GRANDMASTERS,GR,NA1_4586033177
GRANDMASTERS,GR,NA1_4586023927
GRANDMASTERS,GR,NA1_4585706784
GRANDMASTERS,GR,NA1_4585653218
GRANDMASTERS,GR,NA1_4585615653
GRANDMASTERS,GR,NA1_4585555789
GRANDMASTERS,GR,NA1_4585508326
GRANDMASTERS,GR,NA1_4585455356
GRANDMASTERS,GR,NA1_4585430676
GRANDMASTERS,GR,NA1_4585261548
GRANDMASTERS,GR,NA1_4585246113
GRANDMASTERS,GR,NA1_4585090744
GRANDMASTERS,GR,NA1_4585063703
GRANDMASTERS,GR,NA1_4583123436
GRANDMASTERS,GR,NA1_4581635900
GRANDMASTERS,GR,NA1_4581621279
GRANDMASTERS,GR,NA1_4581616828
GRANDMASTERS,GR,NA1_4581601153
GRANDMASTERS,GR,NA1_4581583030
GRANDMASTERS,GR,NA1_4581563228
GRANDMASTERS,GR,NA1_4581327893
GRANDMASTERS,GR,NA1_4581295100
GRANDMASTERS,GR,NA1_4581239154
GRANDMASTERS,GR,NA1_4580076564
GRANDMASTERS,GR,NA1_4579981648
GRANDMASTERS,GR,NA1_4579570589
GRANDMASTERS,GR,NA1_4579551721
GRANDMASTERS,GR,NA1_4579527434
GRANDMASTERS,GR,NA1_4578867043
GRANDMASTERS,GR,NA1_4578864897
GRANDMASTERS,GR,NA1_4578853915
GRANDMASTERS,GR,NA1_4578777182
GRANDMASTERS,GR,NA1_4578744608
GRANDMASTERS,GR,NA1_4578274121
GRANDMASTERS,GR,NA1_4578253916
GRANDMASTERS,GR,NA1_4576890321
GRANDMASTERS,GR,NA1_4576869392
GRANDMASTERS,GR,NA1_4576779724
GRANDMASTERS,GR,NA1_4589676800
GRANDMASTERS,GR,NA1_4589658899
GRANDMASTERS,GR,NA1_4589621686
GRANDMASTERS,GR,NA1_4589601706
GRANDMASTERS,GR,NA1_4589587284
GRANDMASTERS,GR,NA1_4589568041
GRANDMASTERS,GR,NA1_4589549443
GRANDMASTERS,GR,NA1_4589508227
GRANDMASTERS,GR,NA1_4589200892
GRANDMASTERS,GR,NA1_4589131802
GRANDMASTERS,GR,NA1_4589065911
GRANDMASTERS,GR,NA1_4589027073
GRANDMASTERS,GR,NA1_4588916594
GRANDMASTERS,GR,NA1_4588887004
GRANDMASTERS,GR,NA1_4588772212
GRANDMASTERS,GR,NA1_4588751717
GRANDMASTERS,GR,NA1_4588679529
GRANDMASTERS,GR,NA1_4588665505
GRANDMASTERS,GR,NA1_4588478557
GRANDMASTERS,GR,NA1_4588444710
GRANDMASTERS,GR,NA1_4588405630
GRANDMASTERS,GR,NA1_4588364392
GRANDMASTERS,GR,NA1_4588345772
GRANDMASTERS,GR,NA1_4588267851
GRANDMASTERS,GR,NA1_4588229403
GRANDMASTERS,GR,NA1_4588199874
GRANDMASTERS,GR,NA1_4588148681
GRANDMASTERS,GR,NA1_4588118992
GRANDMASTERS,GR,NA1_4588083913
GRANDMASTERS,GR,NA1_4588059000
GRANDMASTERS,GR,NA1_4588009626
GRANDMASTERS,GR,NA1_4587994252
GRANDMASTERS,GR,NA1_4587967921
GRANDMASTERS,GR,NA1_4587929596
GRANDMASTERS,GR,NA1_4587909268
GRANDMASTERS,GR,NA1_4587249347
GRANDMASTERS,GR,NA1_4587158997
GRANDMASTERS,GR,NA1_4587127925
GRANDMASTERS,GR,NA1_4586967487
GRANDMASTERS,GR,NA1_4586943529
GRANDMASTERS,GR,NA1_4586919484
GRANDMASTERS,GR,NA1_4586887306
GRANDMASTERS,GR,NA1_4586868520
GRANDMASTERS,GR,NA1_4586863023
GRANDMASTERS,GR,NA1_4586395007
GRANDMASTERS,GR,NA1_4586325758
GRANDMASTERS,GR,NA1_4586284284
GRANDMASTERS,GR,NA1_4586226640
GRANDMASTERS,GR,NA1_4586211868
GRANDMASTERS,GR,NA1_4586186968
GRANDMASTERS,GR,NA1_4590022789
GRANDMASTERS,GR,NA1_4589979960
GRANDMASTERS,GR,NA1_4589927375
GRANDMASTERS,GR,NA1_4589892406
GRANDMASTERS,GR,NA1_4589873083
GRANDMASTERS,GR,NA1_4589800772
GRANDMASTERS,GR,NA1_4589768079
GRANDMASTERS,GR,NA1_4589733489
GRANDMASTERS,GR,NA1_4589683138
GRANDMASTERS,GR,NA1_4589652111
GRANDMASTERS,GR,NA1_4589622148
GRANDMASTERS,GR,NA1_4589603182
GRANDMASTERS,GR,NA1_4589583424
GRANDMASTERS,GR,NA1_4589549443
GRANDMASTERS,GR,NA1_4589532898
GRANDMASTERS,GR,NA1_4588301975
GRANDMASTERS,GR,NA1_4588242458
GRANDMASTERS,GR,NA1_4588197852
GRANDMASTERS,GR,NA1_4588138833
GRANDMASTERS,GR,NA1_4588112860
GRANDMASTERS,GR,NA1_4588075056
GRANDMASTERS,GR,NA1_4588043503
GRANDMASTERS,GR,NA1_4588020743
GRANDMASTERS,GR,NA1_4587980606
GRANDMASTERS,GR,NA1_4587967921
GRANDMASTERS,GR,NA1_4587931709
GRANDMASTERS,GR,NA1_4587904725
GRANDMASTERS,GR,NA1_4587138982
GRANDMASTERS,GR,NA1_4587130125
GRANDMASTERS,GR,NA1_4587081423
GRANDMASTERS,GR,NA1_4587059795
GRANDMASTERS,GR,NA1_4587034006
GRANDMASTERS,GR,NA1_4586992531
GRANDMASTERS,GR,NA1_4586963280
GRANDMASTERS,GR,NA1_4586928159
GRANDMASTERS,GR,NA1_4586918344
GRANDMASTERS,GR,NA1_4586314267
GRANDMASTERS,GR,NA1_4585538694
GRANDMASTERS,GR,NA1_4585498979
GRANDMASTERS,GR,NA1_4585466255
GRANDMASTERS,GR,NA1_4585445002
GRANDMASTERS,GR,NA1_4585411406
GRANDMASTERS,GR,NA1_4585387671
GRANDMASTERS,GR,NA1_4585377736
GRANDMASTERS,GR,NA1_4585343529
GRANDMASTERS,GR,NA1_4585336975
GRANDMASTERS,GR,NA1_4585307652
GRANDMASTERS,GR,NA1_4584872987
GRANDMASTERS,GR,NA1_4584817669
GRANDMASTERS,GR,NA1_4584753061
GRANDMASTERS,GR,NA1_4589632693
GRANDMASTERS,GR,NA1_4589603182
GRANDMASTERS,GR,NA1_4589563971
GRANDMASTERS,GR,NA1_4589539839
GRANDMASTERS,GR,NA1_4589515316
GRANDMASTERS,GR,NA1_4589491690
GRANDMASTERS,GR,NA1_4589478638
GRANDMASTERS,GR,NA1_4588736059
GRANDMASTERS,GR,NA1_4588721244
GRANDMASTERS,GR,NA1_4588702369
GRANDMASTERS,GR,NA1_4588693410
GRANDMASTERS,GR,NA1_4588684975
GRANDMASTERS,GR,NA1_4588675072
GRANDMASTERS,GR,NA1_4587883954
GRANDMASTERS,GR,NA1_4587866783
GRANDMASTERS,GR,NA1_4587823961
GRANDMASTERS,GR,NA1_4587799514
GRANDMASTERS,GR,NA1_4587791197
GRANDMASTERS,GR,NA1_4587774715
GRANDMASTERS,GR,NA1_4587765282
GRANDMASTERS,GR,NA1_4587752612
GRANDMASTERS,GR,NA1_4587141306
GRANDMASTERS,GR,NA1_4587099805
GRANDMASTERS,GR,NA1_4587062504
GRANDMASTERS,GR,NA1_4587037621
GRANDMASTERS,GR,NA1_4587009365
GRANDMASTERS,GR,NA1_4586979844
GRANDMASTERS,GR,NA1_4586943413
GRANDMASTERS,GR,NA1_4586923970
GRANDMASTERS,GR,NA1_4586890965
GRANDMASTERS,GR,NA1_4586867931
GRANDMASTERS,GR,NA1_4586841787
GRANDMASTERS,GR,NA1_4585991133
GRANDMASTERS,GR,NA1_4585974544
